21;16;55,66349877;37,61401176;55,66306305;37,61890411;55,66088438;37,61916161;55,65676878;37,61950493;55,65376655;37,61950493;55,65095779;37,61967659;55,64863316;37,6194191;55,64504907;37,61933327;55,64223969;37,61967659;55,6406896;37,61898994;55,64131934;37,61229515;55,6417553;37,60620117;55,64664742;37,6054287;55,6514905;37,60551453;55,65599403;37,6051712;55,66020654;37,60980606;55,65202321;37,61315346;2287;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;21;55,65802772;37,64070511;55,66190111;37,63504028;55,66306305;37,6300621;55,66277256;37,6216507;55,65831823;37,62233734;55,65347599;37,62233734;55,64960177;37,62268066;55,64533968;37,62405396;55,64194906;37,62559891;55,64088337;37,62783051;55,64030207;37,63401031;55,63972077;37,63967514;55,6388488;37,64602661;55,63836436;37,65083313;55,6379768;37,6540947;55,6417553;37,65460968;55,64504907;37,65546799;55,64853629;37,65769958;55,65144208;37,65598297;55,65318544;37,65254974;55,65502558;37,64774323;55,65095779;37,6376152;2822;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;18;55,60409942;37,66851425;55,60298422;37,6636219;55,60240236;37,66173363;55,60220841;37,65795708;55,60211143;37,65435219;55,60167503;37,65246391;55,59818363;37,65400887;55,59585586;37,65512466;55,59328546;37,65658379;55,59144242;37,65924454;55,59047237;37,66422272;55,58998733;37,66834259;55,58969631;37,67177582;55,58911425;37,6745224;55,59357645;37,6722908;55,59638932;37,67177582;55,60046277;37,67126083;55,60211143;37,66988754;55,59648631;37,66422272;3746;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;35;55,57805356;37,68456459;55,57756837;37,68173218;55,57732578;37,67958641;55,5768891;37,67744064;55,57533642;37,67572403;55,57460859;37,67469406;55,57601573;37,67289162;55,57790801;37,67066002;55,57946058;37,66851425;55,57936354;37,66722679;55,57795652;37,66842842;55,57659798;37,66902924;55,5748512;37,66928673;55,57378369;37,66928673;55,57407483;37,66593933;55,57509381;37,66387939;55,57708318;37,66310692;55,57887837;37,66233444;55,57941206;37,66379356;55,58149823;37,66181946;55,58426345;37,66113281;55,58644639;37,66044617;55,58693147;37,6627636;55,58727102;37,66448021;55,58906575;37,6647377;55,5902056;37,66422272;55,58993883;37,66714096;55,58955079;37,6700592;55,5891385;37,67323494;55,58872621;37,67529488;55,58761057;37,67632484;55,58547621;37,67804146;55,58372983;37,67967224;55,58193486;37,68181801;55,58081903;37,68284798;55,5820804;37,67237663;2867;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;35;55,5345568;37,47582436;55,53411964;37,47221947;55,53358534;37,46861458;55,53125374;37,46724129;55,5286791;37,46749878;55,52950495;37,46947289;55,52863052;37,47187614;55,52741601;37,47565269;55,52673587;37,4776268;55,52736743;37,48243332;55,52955353;37,48578072;55,52965068;37,48921394;55,52931063;37,49196053;55,52785324;37,49582291;55,52717311;37,49891281;55,52673587;37,50183105;55,52649296;37,50406265;55,52556988;37,50526428;55,5245982;37,5069809;55,52649296;37,50749588;55,52799898;37,50861168;55,52853336;37,51058578;55,52955353;37,50723839;55,53023362;37,50371933;55,53115659;37,50054359;55,53373106;37,49874115;55,53596537;37,49925613;55,5390252;37,4991703;55,54116208;37,49908447;55,54053074;37,49539375;55,54028792;37,49118805;55,53936517;37,48732567;55,53824812;37,48337746;55,53664535;37,47848511;55,53572252;37,47754097;55,53377963;37,48955727;3943;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;21;55,87136228;37,44106293;55,867317;37,43865967;55,86336764;37,43522644;55,86481257;37,43282318;55,86461992;37,42681503;55,86317498;37,42286682;55,85980323;37,41943359;55,8556604;37,4202919;55,85142077;37,42183685;55,84737341;37,42338181;55,84438581;37,42492676;55,84419305;37,43385315;55,84361478;37,43951797;55,84313288;37,44432449;55,84371116;37,4505043;55,84496407;37,45393753;55,84920441;37,45119095;55,85392606;37,45101929;55,8590325;37,44947433;55,86250065;37,44827271;55,86664275;37,44724274;55,8556604;37,43848801;3581;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;32;55,84448219;37,45376587;55,84361478;37,45127678;55,84332564;37,44844437;55,84289192;37,44449615;55,84308469;37,44063377;55,84356659;37,43685722;55,84380754;37,43179321;55,8440003;37,42698669;55,84419305;37,42484093;55,84231363;37,42295265;55,84028953;37,41909027;55,83821713;37,41557121;55,83643381;37,41325378;55,83498782;37,41076469;55,83383099;37,40844727;55,83195106;37,40647316;55,8305049;37,40535736;55,82876944;37,4149704;55,82746779;37,41977692;55,82592504;37,42741585;55,82491258;37,43187904;55,82418938;37,43608475;55,82283936;37,44149208;55,82192325;37,44526863;55,82023563;37,45016098;55,82433402;37,45153427;55,82746779;37,45213509;55,83069773;37,45282173;55,83508422;37,45436668;55,83749417;37,45410919;55,83942203;37,45453835;55,84192809;37,45505333;55,83518062;37,43728638;3236;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;23;55,86669091;37,51290321;55,8643791;37,50989914;55,86225982;37,50526428;55,85845445;37,51032829;55,85532317;37,51419067;55,85272161;37,51796722;55,85055351;37,51994133;55,84713249;37,52114296;55,84467494;37,52174377;55,84221724;37,52225876;55,84361478;37,52938271;55,84462675;37,53418922;55,84544595;37,53813744;55,84616876;37,54337311;55,84771071;37,54611969;55,85195075;37,5447464;55,853637;37,54294395;55,85599762;37,53813744;55,85763552;37,53298759;55,85961055;37,52800941;55,86201898;37,52371788;55,86331947;37,52079964;55,86500523;37,51770973;55,85464871;37,52577782;2546;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;25;55,87872938;37,48475075;55,87872938;37,48226166;55,87641828;37,48234749;55,87348107;37,48260498;55,87121781;37,4832058;55,86876179;37,4840641;55,86722068;37,48475075;55,8670762;37,48809814;55,86697988;37,49144554;55,86611297;37,49565125;55,86529421;37,49856949;55,86409011;37,50183105;55,86303048;37,50371933;55,86230798;37,50526428;55,86365663;37,50801086;55,86419848;37,50889063;55,86472829;37,50719547;55,86592032;37,50397682;55,86657051;37,50204563;55,86789493;37,50406265;55,86941193;37,50638008;55,87097704;37,50294685;55,87338476;37,49788284;55,87555159;37,49470711;55,87709237;37,49015808;55,87030284;37,49453545;3858;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;25;55,88960895;37,53178596;55,89037907;37,52955437;55,89114917;37,52775192;55,89201552;37,52577782;55,89131763;37,52393246;55,8901384;37,52174377;55,88907948;37,51938343;55,88828527;37,51723766;55,88763545;37,51517773;55,88725036;37,51376152;55,88527674;37,51573563;55,88364001;37,51766682;55,88173842;37,51891136;55,88058297;37,52067089;55,87930713;37,52178669;55,87860902;37,5229454;55,87925899;37,52577782;55,88010153;37,52843857;55,88130513;37,52912521;55,88284568;37,52968311;55,88450652;37,52994061;55,88534895;37,52839565;55,88568591;37,52723694;55,88749104;37,52951145;55,88864628;37,53097057;55,88688934;37,52388954;2629;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
